"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
"203",-19.8,-13,0,-569,1,160,1,0.0649350649350649,0.038961038961039,0.025974025974026,0.012987012987013,0.038961038961039,0.012987012987013,0.025974025974026,0,0.025974025974026,0.025974025974026,0.012987012987013,0.012987012987013,0,0,0,0.025974025974026,0.038961038961039,0.012987012987013,0.012987012987013,0,0.012987012987013,0.0779220779220779,0.025974025974026,0.025974025974026,0,0,0,0.012987012987013,0.038961038961039,0.025974025974026,0,0.012987012987013,0.012987012987013,0.038961038961039,0.012987012987013,0,0.012987012987013,0.012987012987013,0,0.012987012987013,0.025974025974026,0,0.012987012987013,0,0.012987012987013,0.012987012987013,0,0.012987012987013,0.012987012987013,0,0.012987012987013,0.025974025974026,0.012987012987013,0.025974025974026,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0,0.012987012987013,0,0.012987012987013,0.012987012987013,0.012987012987013,1
"205",-13.8,-19,0,-116,1,99,0,0,0.0126582278481013,0,0,0.0126582278481013,0.0379746835443038,0.0253164556962025,0.0126582278481013,0,0,0,0.0253164556962025,0.0253164556962025,0,0.0253164556962025,0,0.0379746835443038,0.0126582278481013,0,0.0126582278481013,0.0126582278481013,0.10126582278481,0.0379746835443038,0.0126582278481013,0.0253164556962025,0.0379746835443038,0.0126582278481013,0,0.0126582278481013,0,0.0253164556962025,0.0253164556962025,0,0.0632911392405063,0.0126582278481013,0.0126582278481013,0.0126582278481013,0,0.0253164556962025,0.0126582278481013,0,0.0253164556962025,0,0.0379746835443038,0,0.0253164556962025,0.0126582278481013,0.0126582278481013,0,0,0,0,0.0126582278481013,0.0253164556962025,0.0253164556962025,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0379746835443038,0.0126582278481013,0,0.0253164556962025,0.0126582278481013,0,1
"206",-16.3,-55,1000,-103,0,34,1,0.0229885057471264,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.0344827586206897,0,0,0.0114942528735632,0.0229885057471264,0.0344827586206897,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.0114942528735632,0.0229885057471264,0,0.0229885057471264,0.0114942528735632,0.0114942528735632,0.0229885057471264,0,0.0459770114942529,0.0114942528735632,0.0229885057471264,0,0,0.0229885057471264,0,0.0114942528735632,0,0.0229885057471264,0.0114942528735632,0.0229885057471264,0,0.0229885057471264,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0229885057471264,0.0114942528735632,0.0114942528735632,0.0114942528735632,0,0.0229885057471264,0.0229885057471264,0.0459770114942529,0.0229885057471264,0,0,0.0344827586206897,0.0114942528735632,0.0114942528735632,0.0229885057471264,0.0114942528735632,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.0114942528735632,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.0114942528735632,1
"209",-37.4,-15,0,-929,0,225,1,0.0120481927710843,0.0240963855421687,0,0,0.0120481927710843,0.036144578313253,0,0.0120481927710843,0,0,0.0120481927710843,0.0240963855421687,0.036144578313253,0.0120481927710843,0,0.036144578313253,0.0240963855421687,0.0120481927710843,0.0120481927710843,0.0240963855421687,0.0240963855421687,0,0,0.0240963855421687,0,0.0240963855421687,0.0240963855421687,0.0120481927710843,0.0120481927710843,0.0240963855421687,0.0120481927710843,0,0.0120481927710843,0.0120481927710843,0,0.0240963855421687,0.0120481927710843,0.0120481927710843,0.036144578313253,0.0240963855421687,0,0,0.0120481927710843,0.036144578313253,0,0.0120481927710843,0.036144578313253,0.0240963855421687,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.036144578313253,0.036144578313253,0.0120481927710843,0,0,0.0120481927710843,0.0240963855421687,0.0240963855421687,0.0240963855421687,0.0240963855421687,0.0120481927710843,0.0602409638554217,0,1
"210",-24.1,57,0,-50,1,61,1,0.0543478260869565,0.0108695652173913,0.0217391304347826,0.0108695652173913,0,0.0217391304347826,0.0108695652173913,0.0108695652173913,0.0326086956521739,0.0217391304347826,0.0108695652173913,0,0.0108695652173913,0.0217391304347826,0.0326086956521739,0.0108695652173913,0.0217391304347826,0,0.0326086956521739,0.0217391304347826,0.0217391304347826,0.0543478260869565,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0217391304347826,0,0,0,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0217391304347826,0.0326086956521739,0.0108695652173913,0.0108695652173913,0.0326086956521739,0,0,0,0,0,0.0108695652173913,0.0326086956521739,0.0217391304347826,0.0108695652173913,0.0217391304347826,0.0326086956521739,0,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0217391304347826,0.0108695652173913,0.0217391304347826,0.0217391304347826,0.0326086956521739,0.0108695652173913,0.0217391304347826,0.0326086956521739,0,0,0.0108695652173913,0.0217391304347826,1
"211",-22.7,-100,0,-270,1,97,1,0,0.0166666666666667,0.00833333333333333,0.00833333333333333,0.025,0.0416666666666667,0.00833333333333333,0.025,0.00833333333333333,0.0166666666666667,0.00833333333333333,0.025,0.00833333333333333,0,0.0166666666666667,0,0,0.0333333333333333,0.025,0.00833333333333333,0.00833333333333333,0.0833333333333333,0.00833333333333333,0.00833333333333333,0.025,0.0333333333333333,0.00833333333333333,0.0166666666666667,0.025,0.0166666666666667,0.025,0.0166666666666667,0.0166666666666667,0.00833333333333333,0,0.0333333333333333,0.025,0.00833333333333333,0.00833333333333333,0.0166666666666667,0,0.00833333333333333,0.00833333333333333,0.025,0.0166666666666667,0.025,0.0166666666666667,0.00833333333333333,0.025,0,0.025,0.00833333333333333,0.0166666666666667,0.0416666666666667,0.025,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.0166666666666667,0,1
"212",-66.3,-69,1000,-132,0,51,1,0.0169491525423729,0.00564971751412429,0.0225988700564972,0.0169491525423729,0.0225988700564972,0.0225988700564972,0.0112994350282486,0.00564971751412429,0.0225988700564972,0.0282485875706215,0.00564971751412429,0.0112994350282486,0.0112994350282486,0.0508474576271186,0.0112994350282486,0.0169491525423729,0.0112994350282486,0.0112994350282486,0.0282485875706215,0.0508474576271186,0.00564971751412429,0.0508474576271186,0.0112994350282486,0.0169491525423729,0.00564971751412429,0,0.0112994350282486,0.00564971751412429,0,0.0338983050847458,0.0112994350282486,0.0169491525423729,0.0338983050847458,0,0.0169491525423729,0.0169491525423729,0.0169491525423729,0.00564971751412429,0.00564971751412429,0.0112994350282486,0.00564971751412429,0.0225988700564972,0.0169491525423729,0.0112994350282486,0.0169491525423729,0.00564971751412429,0.0112994350282486,0.00564971751412429,0.0112994350282486,0.00564971751412429,0.00564971751412429,0.0225988700564972,0.0564971751412429,0.0225988700564972,0.00564971751412429,0.00564971751412429,0.0169491525423729,0.0112994350282486,0.0169491525423729,0.0112994350282486,0.0225988700564972,0,0.0112994350282486,0.0169491525423729,1
"213",-26.4,-14,0,-237,1,162,1,0,0.0153846153846154,0,0,0,0,0.0307692307692308,0,0.0153846153846154,0,0.0307692307692308,0.0153846153846154,0.0153846153846154,0,0.0153846153846154,0.0153846153846154,0,0.0307692307692308,0,0.0461538461538462,0.0153846153846154,0.0615384615384615,0,0.0153846153846154,0.0153846153846154,0.0307692307692308,0.0153846153846154,0,0.0153846153846154,0.0307692307692308,0.0307692307692308,0,0,0,0,0,0,0.0923076923076923,0.0615384615384615,0,0,0.0153846153846154,0.0615384615384615,0.0153846153846154,0,0.0307692307692308,0,0.0307692307692308,0.0307692307692308,0,0,0.0307692307692308,0,0,0.0307692307692308,0,0.0461538461538462,0,0.0153846153846154,0.0153846153846154,0,0.0153846153846154,0,0.0461538461538462,1
"214",-15.8,-15,1000,-121,1,81,1,0,0.0227272727272727,0,0,0.0113636363636364,0.0568181818181818,0,0,0.0113636363636364,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0,0.0113636363636364,0.0227272727272727,0.0227272727272727,0.0568181818181818,0,0.0113636363636364,0.0340909090909091,0.0340909090909091,0.0113636363636364,0,0.0113636363636364,0.0113636363636364,0.0227272727272727,0.0113636363636364,0.0113636363636364,0.0340909090909091,0,0.0227272727272727,0.0113636363636364,0,0.0340909090909091,0.0227272727272727,0.0340909090909091,0.0340909090909091,0.0113636363636364,0.0113636363636364,0.0113636363636364,0,0.0227272727272727,0.0113636363636364,0,0,0.0454545454545455,0.0113636363636364,0.0113636363636364,0,0.0227272727272727,0.0113636363636364,0.0227272727272727,0.0113636363636364,0.0113636363636364,0.0227272727272727,0,0,0.0340909090909091,0.0227272727272727,0.0113636363636364,0.0227272727272727,0,0.0113636363636364,1
"215",-14.6,36,0,0,0,183,1,0.0487804878048781,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.024390243902439,0.024390243902439,0,0.0365853658536585,0.024390243902439,0.0365853658536585,0,0.0121951219512195,0,0,0,0.0487804878048781,0.024390243902439,0.0365853658536585,0,0.0121951219512195,0.0853658536585366,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.024390243902439,0,0,0.0121951219512195,0,0.0121951219512195,0.0121951219512195,0.024390243902439,0.024390243902439,0,0.0365853658536585,0,0,0.0365853658536585,0.024390243902439,0.0121951219512195,0.0975609756097561,0,0,0,0.0365853658536585,0,0,0.0121951219512195,0,0,0.0121951219512195,0.0121951219512195,0,0.0121951219512195,0,0.024390243902439,0,0,0,0.0121951219512195,0,0.0365853658536585,1
"216",-36.6,-14,0,-26,1,92,1,0.0459770114942529,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0344827586206897,0.0114942528735632,0.0114942528735632,0.0114942528735632,0,0.0114942528735632,0.0114942528735632,0.0229885057471264,0.0459770114942529,0,0.0114942528735632,0.0114942528735632,0.0459770114942529,0.0114942528735632,0.0114942528735632,0.0229885057471264,0,0.0689655172413793,0.0114942528735632,0.0114942528735632,0,0.0114942528735632,0,0.0229885057471264,0,0.0229885057471264,0.0114942528735632,0.0114942528735632,0,0.0229885057471264,0.0114942528735632,0,0,0.0114942528735632,0.0229885057471264,0,0.0344827586206897,0,0.0344827586206897,0.0229885057471264,0.0114942528735632,0.0344827586206897,0.0114942528735632,0.0229885057471264,0.0229885057471264,0.0114942528735632,0.0114942528735632,0,0,0.0229885057471264,0.0229885057471264,0.0344827586206897,0.0114942528735632,0.0114942528735632,0.0344827586206897,0.0114942528735632,0,0.0114942528735632,0.0114942528735632,0.0114942528735632,1
"217",-27.7,-14,1000,-95,1,60,1,0,0.00662251655629139,0,0.0198675496688742,0,0.0198675496688742,0.0132450331125828,0.0132450331125828,0,0.0264900662251656,0.00662251655629139,0.0198675496688742,0.0132450331125828,0.0132450331125828,0.0132450331125828,0.00662251655629139,0,0.0198675496688742,0.033112582781457,0.0264900662251656,0.0132450331125828,0.0728476821192053,0.0132450331125828,0.0264900662251656,0.00662251655629139,0.00662251655629139,0.00662251655629139,0.0198675496688742,0.0264900662251656,0.0397350993377483,0.00662251655629139,0.0198675496688742,0.00662251655629139,0.0132450331125828,0.00662251655629139,0.00662251655629139,0.0132450331125828,0.0198675496688742,0.00662251655629139,0.0132450331125828,0.0132450331125828,0.00662251655629139,0.00662251655629139,0.0264900662251656,0.0132450331125828,0.0198675496688742,0.0264900662251656,0.0132450331125828,0.00662251655629139,0.00662251655629139,0.00662251655629139,0.00662251655629139,0.033112582781457,0.033112582781457,0.0264900662251656,0.0264900662251656,0.0132450331125828,0.0198675496688742,0.0264900662251656,0.00662251655629139,0.00662251655629139,0.0198675496688742,0.0132450331125828,0.0264900662251656,1
"218",-49,-15,0,0,0,60,1,0.0337423312883436,0.0184049079754601,0.0153374233128834,0.0153374233128834,0.0337423312883436,0.0337423312883436,0.00920245398773006,0.00613496932515337,0.0184049079754601,0.0306748466257669,0.0153374233128834,0.0122699386503067,0.0153374233128834,0.0122699386503067,0.0122699386503067,0.00613496932515337,0.0276073619631902,0.0398773006134969,0.0153374233128834,0.00920245398773006,0.0276073619631902,0.0429447852760736,0.0214723926380368,0.0214723926380368,0.00920245398773006,0.0184049079754601,0.0184049079754601,0.0122699386503067,0.00613496932515337,0.0153374233128834,0.0153374233128834,0.00613496932515337,0.0214723926380368,0.0122699386503067,0.0184049079754601,0.0153374233128834,0.0184049079754601,0.0306748466257669,0.0122699386503067,0.00306748466257669,0.00920245398773006,0.00920245398773006,0.00920245398773006,0.0122699386503067,0.0122699386503067,0.00613496932515337,0.0153374233128834,0.0184049079754601,0.0214723926380368,0,0.0122699386503067,0.0184049079754601,0.0153374233128834,0.00920245398773006,0.0122699386503067,0.00613496932515337,0.0153374233128834,0.0122699386503067,0.0122699386503067,0.00613496932515337,0.00613496932515337,0.0153374233128834,0.00613496932515337,0.0122699386503067,1
"219",-31.6,26,0,-5,1,181,0,0.028169014084507,0.028169014084507,0,0.0140845070422535,0,0.0140845070422535,0,0.0140845070422535,0,0.0140845070422535,0,0.0140845070422535,0.028169014084507,0.028169014084507,0,0.0140845070422535,0,0,0.0140845070422535,0.0140845070422535,0.028169014084507,0.112676056338028,0.028169014084507,0.028169014084507,0,0.028169014084507,0.0140845070422535,0,0,0,0.0140845070422535,0.0140845070422535,0.028169014084507,0,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0140845070422535,0,0,0,0,0.0140845070422535,0.0422535211267606,0,0.0140845070422535,0.028169014084507,0.028169014084507,0,0,0.0140845070422535,0.028169014084507,0.0422535211267606,0.0140845070422535,0,0,0,0.028169014084507,0.028169014084507,0.028169014084507,0.028169014084507,0,0.0422535211267606,0.0422535211267606,1
"221",-17.4,-11,0,-7,1,85,1,0,0.0178571428571429,0.0178571428571429,0.0357142857142857,0,0,0,0,0,0.0357142857142857,0,0,0,0.0178571428571429,0,0.0178571428571429,0,0,0.0178571428571429,0,0,0.107142857142857,0.0535714285714286,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0178571428571429,0,0,0.0357142857142857,0.0178571428571429,0.0535714285714286,0,0,0,0,0.0178571428571429,0.0357142857142857,0.0178571428571429,0,0,0.0178571428571429,0.0535714285714286,0,0.0178571428571429,0.0178571428571429,0,0.0178571428571429,0,0,0,0.0535714285714286,0.0535714285714286,0.0357142857142857,0,0.0357142857142857,0,0.0178571428571429,0,0,0.0357142857142857,0,0,0.0714285714285714,1
"222",-26.4,18,0,-85,1,13,0,0.0779220779220779,0.012987012987013,0.012987012987013,0.038961038961039,0.025974025974026,0.025974025974026,0,0,0.038961038961039,0,0.012987012987013,0.012987012987013,0.025974025974026,0.012987012987013,0.025974025974026,0.012987012987013,0.012987012987013,0,0,0.012987012987013,0,0.012987012987013,0.012987012987013,0.012987012987013,0,0,0.012987012987013,0.012987012987013,0.038961038961039,0.038961038961039,0,0.012987012987013,0.051948051948052,0.025974025974026,0.012987012987013,0,0,0,0.012987012987013,0.025974025974026,0,0.012987012987013,0.025974025974026,0.012987012987013,0,0,0.012987012987013,0.025974025974026,0.025974025974026,0.012987012987013,0.025974025974026,0.012987012987013,0.025974025974026,0.012987012987013,0,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.025974025974026,0,0,0.025974025974026,0.038961038961039,1
"224",-34.5,-93,0,-131,0,142,1,0,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.0396039603960396,0,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.0099009900990099,0.0099009900990099,0.0297029702970297,0,0,0.0099009900990099,0.0693069306930693,0,0.0396039603960396,0.0198019801980198,0,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0198019801980198,0.0198019801980198,0.0198019801980198,0.0198019801980198,0.0099009900990099,0.0198019801980198,0.0297029702970297,0.0099009900990099,0,0.0099009900990099,0.0099009900990099,0.0099009900990099,0,0,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.0297029702970297,0.0297029702970297,0,0.0198019801980198,0.0297029702970297,0.0198019801980198,0.0198019801980198,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0198019801980198,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.0396039603960396,0.0099009900990099,0.0198019801980198,1
"225",-71.6,-35,0,0,1,0,1,0.0391304347826087,0.0173913043478261,0.0217391304347826,0.00434782608695652,0.0173913043478261,0.0173913043478261,0.0130434782608696,0.0130434782608696,0.0173913043478261,0.0217391304347826,0.0173913043478261,0.00869565217391304,0.00869565217391304,0.0130434782608696,0.0260869565217391,0.0130434782608696,0.0130434782608696,0.00434782608695652,0.0304347826086957,0.0130434782608696,0.0173913043478261,0.00869565217391304,0.0130434782608696,0.00869565217391304,0.00869565217391304,0.0260869565217391,0.0260869565217391,0.00434782608695652,0,0.00434782608695652,0.0304347826086957,0.00434782608695652,0.0217391304347826,0.00869565217391304,0.0173913043478261,0.0260869565217391,0.0260869565217391,0.00869565217391304,0.0130434782608696,0.0217391304347826,0.0260869565217391,0.0173913043478261,0.00434782608695652,0.0304347826086957,0.0173913043478261,0.00869565217391304,0.0217391304347826,0.0260869565217391,0.00869565217391304,0.00869565217391304,0.0173913043478261,0.0130434782608696,0.00869565217391304,0.00869565217391304,0.00434782608695652,0.0130434782608696,0.0260869565217391,0.0347826086956522,0.00869565217391304,0.0173913043478261,0.0130434782608696,0.00434782608695652,0.0304347826086957,0.00434782608695652,1
"226",-32.6,12,0,-149,1,78,0,0,0.00925925925925926,0.0277777777777778,0.00925925925925926,0.0185185185185185,0.0185185185185185,0.0185185185185185,0.0185185185185185,0.00925925925925926,0.0185185185185185,0.0185185185185185,0.00925925925925926,0,0.0185185185185185,0.00925925925925926,0.00925925925925926,0.0185185185185185,0.037037037037037,0.0185185185185185,0.0277777777777778,0.0277777777777778,0.101851851851852,0.00925925925925926,0.0185185185185185,0.0185185185185185,0.00925925925925926,0.0185185185185185,0.00925925925925926,0.0185185185185185,0.0277777777777778,0,0,0.00925925925925926,0.037037037037037,0.00925925925925926,0,0.0185185185185185,0.0277777777777778,0.0185185185185185,0.00925925925925926,0.00925925925925926,0,0.0277777777777778,0.00925925925925926,0.0185185185185185,0.00925925925925926,0.0185185185185185,0.0185185185185185,0,0.00925925925925926,0,0.00925925925925926,0,0.0277777777777778,0.0185185185185185,0.00925925925925926,0.037037037037037,0.0185185185185185,0.00925925925925926,0.00925925925925926,0.00925925925925926,0,0.00925925925925926,0.0185185185185185,1
"227",0,-61,722,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0.0666666666666667,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.2,0,0.0666666666666667,0,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,1
"228",-57.2,-18,344,-222,0,59,1,0.0242914979757085,0.0161943319838057,0.0283400809716599,0.0161943319838057,0.0202429149797571,0.0161943319838057,0.0202429149797571,0.0161943319838057,0.0323886639676113,0.0161943319838057,0.0364372469635627,0.00809716599190283,0.0161943319838057,0.00809716599190283,0,0.0121457489878543,0.0161943319838057,0.0242914979757085,0.0121457489878543,0.0283400809716599,0.0121457489878543,0.0647773279352227,0.0283400809716599,0.0242914979757085,0.00809716599190283,0.0242914979757085,0.00809716599190283,0.00404858299595142,0.0121457489878543,0.0161943319838057,0.0161943319838057,0,0.0364372469635627,0.00404858299595142,0.0283400809716599,0.0161943319838057,0.00809716599190283,0.0283400809716599,0.00809716599190283,0.0121457489878543,0.0161943319838057,0.00809716599190283,0.0121457489878543,0.00404858299595142,0.0202429149797571,0.0161943319838057,0.0161943319838057,0.00809716599190283,0.0161943319838057,0,0.0121457489878543,0.00404858299595142,0.0161943319838057,0.0202429149797571,0,0.00404858299595142,0.0283400809716599,0.0161943319838057,0.00809716599190283,0.0121457489878543,0.00404858299595142,0.0202429149797571,0.00809716599190283,0,1
"229",0,-67,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,1
"230",-83.64,-46,34,-97,0,297,1,0.046242774566474,0.0202312138728324,0.023121387283237,0.0173410404624277,0.0260115606936416,0.0173410404624277,0.0144508670520231,0.0173410404624277,0.0144508670520231,0.0260115606936416,0.00867052023121387,0.0173410404624277,0.0144508670520231,0.00578034682080925,0.0173410404624277,0.00867052023121387,0.0202312138728324,0.0289017341040462,0.0173410404624277,0.00578034682080925,0.0144508670520231,0.0202312138728324,0.0346820809248555,0.0144508670520231,0.023121387283237,0.0289017341040462,0.0144508670520231,0.0144508670520231,0.0173410404624277,0.0115606936416185,0.0173410404624277,0.0115606936416185,0.00867052023121387,0.00578034682080925,0.00867052023121387,0.0202312138728324,0.0144508670520231,0.0346820809248555,0.00867052023121387,0.023121387283237,0.00867052023121387,0.0173410404624277,0.00289017341040462,0.00578034682080925,0.0260115606936416,0.0144508670520231,0.0144508670520231,0.00578034682080925,0.0260115606936416,0.0202312138728324,0.00867052023121387,0.0173410404624277,0.0144508670520231,0.0173410404624277,0.0144508670520231,0.00867052023121387,0.0173410404624277,0.00867052023121387,0.00867052023121387,0,0.00289017341040462,0.0144508670520231,0.00578034682080925,0.00578034682080925,1
"231",-20.9,-9,0,-76,1,101,0,0.032258064516129,0.00806451612903226,0.0161290322580645,0.0241935483870968,0.0161290322580645,0.0241935483870968,0.0403225806451613,0.0403225806451613,0.032258064516129,0.0241935483870968,0,0,0.032258064516129,0.00806451612903226,0.00806451612903226,0,0.0403225806451613,0.0483870967741935,0.032258064516129,0.00806451612903226,0.0161290322580645,0.0725806451612903,0.0241935483870968,0.0241935483870968,0.00806451612903226,0.032258064516129,0.00806451612903226,0,0.0161290322580645,0.0161290322580645,0.00806451612903226,0.0161290322580645,0.0241935483870968,0.0161290322580645,0.0161290322580645,0.00806451612903226,0.00806451612903226,0.0241935483870968,0,0,0.0161290322580645,0.0161290322580645,0,0.00806451612903226,0.0161290322580645,0.0241935483870968,0,0,0.0161290322580645,0.00806451612903226,0,0.00806451612903226,0.0241935483870968,0.0483870967741935,0.00806451612903226,0,0.00806451612903226,0,0.00806451612903226,0.00806451612903226,0,0.00806451612903226,0,0,1
"232",-58.4,-8,0,-107,1,155,1,0.0145985401459854,0.00364963503649635,0.0182481751824818,0.0145985401459854,0.0109489051094891,0.0328467153284672,0.0182481751824818,0.0255474452554745,0.0145985401459854,0.0072992700729927,0.0109489051094891,0.0182481751824818,0.0255474452554745,0.00364963503649635,0.0145985401459854,0.0072992700729927,0.0291970802919708,0.0255474452554745,0.0218978102189781,0.0145985401459854,0.0109489051094891,0.0401459854014599,0.0291970802919708,0.0255474452554745,0.0255474452554745,0.0510948905109489,0.0255474452554745,0.0072992700729927,0.0072992700729927,0.0182481751824818,0.00364963503649635,0.0109489051094891,0.0109489051094891,0.0109489051094891,0.0182481751824818,0,0.0145985401459854,0.0364963503649635,0.0182481751824818,0.0218978102189781,0.0109489051094891,0.0109489051094891,0.0072992700729927,0,0.0291970802919708,0.0218978102189781,0.0072992700729927,0.0072992700729927,0.0109489051094891,0.0328467153284672,0.0072992700729927,0.00364963503649635,0.0109489051094891,0.0255474452554745,0.0145985401459854,0.0109489051094891,0.0072992700729927,0.0109489051094891,0.0072992700729927,0.0109489051094891,0.00364963503649635,0.0145985401459854,0.0072992700729927,0.0072992700729927,1
"233",-0.7,-101,178,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0.0625,0,0.0625,0,0.0625,0,0,0,0.0625,0,0,0,0,0.0625,0,0.0625,0.0625,1
"235",-14.8,-19,0,-36,0,190,0,0,0,0,0,0,0.0487804878048781,0.024390243902439,0.024390243902439,0.024390243902439,0,0.024390243902439,0,0.024390243902439,0,0.0487804878048781,0,0.0487804878048781,0.0487804878048781,0.024390243902439,0.024390243902439,0.024390243902439,0.0975609756097561,0.0487804878048781,0,0,0.024390243902439,0.0487804878048781,0,0,0,0,0,0,0,0.0487804878048781,0,0,0,0,0.0731707317073171,0.0487804878048781,0.0487804878048781,0,0,0,0.024390243902439,0.024390243902439,0,0,0.024390243902439,0,0,0,0.024390243902439,0,0,0.024390243902439,0.0487804878048781,0,0,0,0,0,0,1
"236",-36.8,-85,0,-8,0,32,0,0.0240963855421687,0.0240963855421687,0.036144578313253,0,0.0120481927710843,0.0240963855421687,0.0120481927710843,0.036144578313253,0.0240963855421687,0,0.0120481927710843,0.0120481927710843,0,0,0.0240963855421687,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0240963855421687,0.0481927710843374,0,0.0120481927710843,0.0240963855421687,0.0120481927710843,0.0120481927710843,0.0240963855421687,0.036144578313253,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0240963855421687,0,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0240963855421687,0.0120481927710843,0.0240963855421687,0.0240963855421687,0.0120481927710843,0,0.0120481927710843,0.0240963855421687,0.0120481927710843,0.036144578313253,0.0120481927710843,0.0120481927710843,0,0,0.0120481927710843,0.036144578313253,0.0120481927710843,0.0120481927710843,0,0,0.0120481927710843,0.0481927710843374,0.036144578313253,0,1
"237",-11.2,-25,0,-36,0,19,1,0,0,0,0.03125,0,0.03125,0.03125,0,0.03125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.09375,0,0.03125,0.0625,0.03125,0,0.03125,0,0.03125,0,0,0.0625,0,0.03125,0,0.03125,0,0.03125,0,0.0625,0.03125,0.03125,0,0,0.03125,0.03125,0.03125,0,0,0,0,0.03125,0.03125,0.03125,0.03125,0.03125,0,0,0,0,0,0,1
"238",-31.8,-9,288,-35,1,60,0,0.0151515151515152,0.0303030303030303,0.00757575757575758,0,0.0378787878787879,0.0606060606060606,0.0151515151515152,0,0.00757575757575758,0.0151515151515152,0.0303030303030303,0.0151515151515152,0.0151515151515152,0.0227272727272727,0,0.00757575757575758,0.0454545454545455,0.0757575757575758,0.00757575757575758,0.0151515151515152,0.0378787878787879,0.0151515151515152,0.0227272727272727,0.0378787878787879,0.0454545454545455,0.00757575757575758,0,0.00757575757575758,0,0.0378787878787879,0,0.0378787878787879,0.00757575757575758,0,0.0151515151515152,0,0.0378787878787879,0.0378787878787879,0.0151515151515152,0,0,0.00757575757575758,0.00757575757575758,0,0,0.0227272727272727,0,0,0.00757575757575758,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0227272727272727,0.0151515151515152,0.0227272727272727,0,0,0,0.00757575757575758,0.00757575757575758,0.0151515151515152,0,0.0151515151515152,1
